ip_addr,port,ip version,end point,count,sum of frame size,packet/s,Throughput,
204.155.146.107,22545,0,1,982.0,58920.0,16.3666666666667,982.0,
158.108.95.90,20480,0,0,981.0,58860.0,16.35,981.0,
8.26.195.125,1043,0,1,981.0,58860.0,16.35,981.0,
1.4.152.246,20480,0,0,972.0,67140.0,16.2,1119.0,
125.25.203.2,52708,0,0,965.0,935204.0,16.0833333333333,15586.7333333333,
202.28.85.12,61632,0,1,958.0,58704.0,15.9666666666667,978.4,
202.28.85.15,49916,0,1,953.0,59889.0,15.8833333333333,998.15,
158.108.138.200,47873,0,0,952.0,270194.0,15.8666666666667,4503.23333333333,
136.179.0.103,14804,0,1,946.0,56760.0,15.7666666666667,946.0,
202.170.115.80,22754,0,1,942.0,62927.0,15.7,1048.78333333333,
158.108.137.92,20480,0,0,940.0,71540.0,15.6666666666667,1192.33333333333,
171.5.218.178,20480,0,1,939.0,578096.0,15.65,9634.93333333333,
158.108.139.244,20480,0,0,934.0,57660.0,15.5666666666667,961.0,
74.125.96.203,21467,0,1,934.0,57660.0,15.5666666666667,961.0,
204.155.145.51,52744,0,1,931.0,55860.0,15.5166666666667,931.0,
158.108.143.183,20480,0,0,926.0,56612.0,15.4333333333333,943.533333333333,
158.108.24.142,15021,0,0,924.0,721843.0,15.4,12030.7166666667,
108.244.230.175,47720,0,1,924.0,721843.0,15.4,12030.7166666667,
158.108.15.9,45311,0,0,920.0,65307.0,15.3333333333333,1088.45,
124.121.4.251,31985,0,1,920.0,65307.0,15.3333333333333,1088.45,
158.108.238.171,47873,0,1,903.0,547545.0,15.05,9125.75,
171.5.218.178,20480,0,0,902.0,176791.0,15.0333333333333,2946.51666666667,
202.28.85.14,64965,0,1,899.0,65144.0,14.9833333333333,1085.73333333333,
158.108.83.28,20480,0,0,893.0,57948.0,14.8833333333333,965.8,
202.28.85.77,5345,0,1,893.0,57948.0,14.8833333333333,965.8,
202.28.85.20,40684,0,0,888.0,543893.0,14.8,9064.88333333333,
125.24.94.84,47873,0,0,888.0,206128.0,14.8,3435.46666666667,
158.108.96.210,47034,0,1,878.0,1278573.0,14.6333333333333,21309.55,
114.174.113.128,38649,0,0,875.0,1278375.0,14.5833333333333,21306.25,
27.55.165.3,20480,0,0,871.0,93966.0,14.5166666666667,1566.1,
162.205.162.186,32489,0,0,871.0,177046.0,14.5166666666667,2950.76666666667,
158.108.181.46,56319,0,1,871.0,177046.0,14.5166666666667,2950.76666666667,
176.45.55.234,16263,0,0,870.0,136953.0,14.5,2282.55,
158.108.140.36,5026,0,1,870.0,136953.0,14.5,2282.55,
108.244.230.175,47720,0,0,868.0,91497.0,14.4666666666667,1524.95,
158.108.24.142,15021,0,1,868.0,91497.0,14.4666666666667,1524.95,
158.108.5.74,61459,0,0,866.0,185324.0,14.4333333333333,3088.73333333333,
204.12.251.66,2240,0,1,866.0,185324.0,14.4333333333333,3088.73333333333,
158.108.45.125,36615,0,0,865.0,51900.0,14.4166666666667,865.0,
14.200.16.243,47009,0,0,862.0,219908.0,14.3666666666667,3665.13333333333,
158.108.181.46,41140,0,1,862.0,219908.0,14.3666666666667,3665.13333333333,
158.108.180.247,20480,0,0,860.0,52117.0,14.3333333333333,868.616666666667,
202.28.85.13,12776,0,1,859.0,63020.0,14.3166666666667,1050.33333333333,
158.108.137.126,47873,0,0,859.0,139329.0,14.3166666666667,2322.15,
202.28.85.13,12776,0,0,858.0,1246240.0,14.3,20770.6666666667,
1.10.251.189,35165,0,0,857.0,59674.0,14.2833333333333,994.566666666667,
158.108.181.15,24607,0,1,857.0,59674.0,14.2833333333333,994.566666666667,
84.107.192.12,57292,0,0,854.0,1250192.0,14.2333333333333,20836.5333333333,
158.108.184.47,21890,0,1,854.0,1250192.0,14.2333333333333,20836.5333333333,
158.108.224.244,20480,0,0,853.0,54196.0,14.2166666666667,903.266666666667,
158.108.238.171,47873,0,0,850.0,56459.0,14.1666666666667,940.983333333333,
158.108.162.174,4116,0,0,848.0,61852.0,14.1333333333333,1030.86666666667,
112.121.157.41,2297,0,1,848.0,61852.0,14.1333333333333,1030.86666666667,
158.108.47.135,20480,0,0,847.0,68931.0,14.1166666666667,1148.85,
103.28.55.13,32105,0,0,844.0,435442.0,14.0666666666667,7257.36666666667,
180.183.236.30,47873,0,0,844.0,100038.0,14.0666666666667,1667.3,
158.108.147.18,47873,0,1,840.0,61568.0,14.0,1026.13333333333,
202.28.85.12,29403,0,1,834.0,53056.0,13.9,884.266666666667,
158.108.4.227,26666,0,0,834.0,1060334.0,13.9,17672.2333333333,
14.207.59.87,43524,0,1,834.0,1060334.0,13.9,17672.2333333333,
61.19.2.118,44586,0,0,834.0,58242.0,13.9,970.7,
58.11.163.151,28258,0,0,832.0,92331.0,13.8666666666667,1538.85,
118.174.190.63,1832,0,0,832.0,206781.0,13.8666666666667,3446.35,
158.108.110.71,8489,0,0,831.0,1215708.0,13.85,20261.8,
158.108.244.181,41195,0,1,829.0,206583.0,13.8166666666667,3443.05,
202.28.85.20,40684,0,1,828.0,54769.0,13.8,912.816666666667,
158.108.193.30,20480,0,1,828.0,959147.0,13.8,15985.7833333333,
61.19.12.35,47812,0,1,827.0,49620.0,13.7833333333333,827.0,
118.173.243.92,63480,0,0,825.0,124437.0,13.75,2073.95,
158.108.147.103,24927,0,1,825.0,124437.0,13.75,2073.95,
158.108.147.103,24927,0,0,825.0,92502.0,13.75,1541.7,
118.173.243.92,63480,0,1,825.0,92502.0,13.75,1541.7,
158.108.174.30,20480,0,1,825.0,1180145.0,13.75,19669.0833333333,
182.52.20.108,28258,0,1,823.0,92878.0,13.7166666666667,1547.96666666667,
118.174.190.63,1832,0,1,822.0,108399.0,13.7,1806.65,
202.28.85.15,35797,0,1,821.0,62059.0,13.6833333333333,1034.31666666667,
158.108.142.125,20480,0,0,819.0,49164.0,13.65,819.4,
158.108.244.181,41195,0,0,818.0,108127.0,13.6333333333333,1802.11666666667,
202.28.178.51,28882,0,1,810.0,48600.0,13.5,810.0,
61.19.12.35,47556,0,1,808.0,48480.0,13.4666666666667,808.0,
208.117.239.198,59370,0,0,808.0,1178812.0,13.4666666666667,19646.8666666667,
158.108.154.49,22388,0,0,805.0,105680.0,13.4166666666667,1761.33333333333,
180.253.86.125,214,0,1,805.0,105680.0,13.4166666666667,1761.33333333333,
158.108.233.140,47873,0,0,805.0,147871.0,13.4166666666667,2464.51666666667,
158.108.7.204,26636,0,0,804.0,53036.0,13.4,883.933333333333,
192.229.145.163,11496,0,1,803.0,48180.0,13.3833333333333,803.0,
133.51.69.246,1625,0,0,799.0,110535.0,13.3166666666667,1842.25,
158.108.231.113,42391,0,1,799.0,110535.0,13.3166666666667,1842.25,
158.108.111.184,20480,0,0,798.0,64521.0,13.3,1075.35,
158.108.193.30,20480,0,0,798.0,90541.0,13.3,1509.01666666667,
124.115.1.67,54644,0,0,798.0,185072.0,13.3,3084.53333333333,
158.108.225.26,16415,0,1,798.0,185072.0,13.3,3084.53333333333,
124.115.1.67,54644,0,1,797.0,82091.0,13.2833333333333,1368.18333333333,
202.28.85.76,44299,0,1,796.0,74194.0,13.2666666666667,1236.56666666667,
202.28.85.77,11972,0,1,795.0,64299.0,13.25,1071.65,
223.205.87.201,47873,0,0,795.0,91315.0,13.25,1521.91666666667,
202.129.207.116,32800,0,1,792.0,48100.0,13.2,801.666666666667,
158.108.26.118,20054,0,1,791.0,89751.0,13.1833333333333,1495.85,
180.96.61.87,54644,0,1,790.0,81370.0,13.1666666666667,1356.16666666667,
124.120.140.63,16345,0,0,790.0,1153310.0,13.1666666666667,19221.8333333333,
158.108.37.180,5688,0,1,790.0,1153310.0,13.1666666666667,19221.8333333333,
158.108.133.188,60201,0,0,785.0,1135508.0,13.0833333333333,18925.1333333333,
171.99.84.26,9628,0,1,785.0,1135508.0,13.0833333333333,18925.1333333333,
158.108.244.181,12809,0,0,782.0,128270.0,13.0333333333333,2137.83333333333,
171.5.251.22,1832,0,1,782.0,128270.0,13.0333333333333,2137.83333333333,
103.22.182.58,489,0,0,781.0,925769.0,13.0166666666667,15429.4833333333,
158.108.193.30,36871,0,1,781.0,925769.0,13.0166666666667,15429.4833333333,
49.49.189.237,20480,0,0,780.0,59494.0,13.0,991.566666666667,
158.108.26.118,9200,0,0,777.0,87181.0,12.95,1453.01666666667,
158.108.164.120,20480,0,0,774.0,46440.0,12.9,774.0,
61.19.12.27,39902,0,1,774.0,46440.0,12.9,774.0,
202.28.85.12,43477,0,1,774.0,49664.0,12.9,827.733333333333,
125.24.122.234,4065,0,1,774.0,54267.0,12.9,904.45,
74.125.10.14,35796,0,1,773.0,47124.0,12.8833333333333,785.4,
183.88.43.76,1554,0,0,772.0,359378.0,12.8666666666667,5989.63333333333,
158.108.230.123,14636,0,1,772.0,359378.0,12.8666666666667,5989.63333333333,
110.168.129.213,4065,0,0,772.0,75157.0,12.8666666666667,1252.61666666667,
158.108.173.191,52983,0,1,772.0,75157.0,12.8666666666667,1252.61666666667,
158.108.96.210,47034,0,0,767.0,50279.0,12.7833333333333,837.983333333333,
158.108.173.191,45948,0,0,766.0,53747.0,12.7666666666667,895.783333333333,
158.108.173.9,47873,0,1,763.0,827833.0,12.7166666666667,13797.2166666667,
158.108.8.148,1065,0,0,761.0,1106494.0,12.6833333333333,18441.5666666667,
158.108.219.15,35249,0,1,757.0,51498.0,12.6166666666667,858.3,
158.108.147.137,29413,0,0,754.0,48256.0,12.5666666666667,804.266666666667,
223.203.208.155,16092,0,1,754.0,48256.0,12.5666666666667,804.266666666667,
171.5.251.22,1832,0,0,753.0,88595.0,12.55,1476.58333333333,
158.108.244.181,12809,0,1,753.0,88595.0,12.55,1476.58333333333,
182.52.20.108,28258,0,0,752.0,116717.0,12.5333333333333,1945.28333333333,
58.11.163.151,28258,0,1,752.0,120372.0,12.5333333333333,2006.2,
202.28.85.15,12027,0,1,745.0,45462.0,12.4166666666667,757.7,
158.108.5.74,20520,0,0,744.0,159216.0,12.4,2653.6,
50.67.225.86,192,0,1,744.0,159216.0,12.4,2653.6,
158.108.195.227,10656,0,1,743.0,542609.0,12.3833333333333,9043.48333333333,
158.108.133.64,43877,0,0,742.0,671402.0,12.3666666666667,11190.0333333333,
126.12.130.223,16378,0,1,742.0,671402.0,12.3666666666667,11190.0333333333,
158.108.98.123,17052,0,1,738.0,127416.0,12.3,2123.6,
158.108.2.67,13568,0,0,738.0,68430.0,12.3,1140.5,
114.174.113.128,38649,0,1,738.0,47641.0,12.3,794.016666666667,
223.203.208.155,16092,0,0,738.0,44280.0,12.3,738.0,
158.108.147.137,29413,0,1,738.0,44280.0,12.3,738.0,
202.28.85.79,60108,0,0,734.0,1016050.0,12.2333333333333,16934.1666666667,
158.108.143.183,8490,0,0,732.0,480270.0,12.2,8004.5,
141.136.156.139,22369,0,1,732.0,480270.0,12.2,8004.5,
158.108.219.145,37387,0,1,731.0,46890.0,12.1833333333333,781.5,
158.108.37.180,5688,0,0,729.0,47100.0,12.15,785.0,
124.120.140.63,16345,0,1,729.0,47100.0,12.15,785.0,
58.9.241.197,35165,0,0,728.0,48518.0,12.1333333333333,808.633333333333,
158.108.181.15,20024,0,1,728.0,48518.0,12.1333333333333,808.633333333333,
202.43.34.236,64735,0,1,726.0,46238.0,12.1,770.633333333333,
103.28.55.13,32105,0,1,723.0,96157.0,12.05,1602.61666666667,
158.108.26.118,20054,0,0,723.0,116700.0,12.05,1945.0,
158.108.26.118,9200,0,1,715.0,114479.0,11.9166666666667,1907.98333333333,
158.108.85.180,47873,0,1,713.0,61610.0,11.8833333333333,1026.83333333333,
61.7.136.63,47873,0,1,712.0,382689.0,11.8666666666667,6378.15,
158.108.208.87,10656,0,1,707.0,517103.0,11.7833333333333,8618.38333333333,
158.108.111.114,20480,0,0,707.0,44358.0,11.7833333333333,739.3,
202.28.85.12,15775,0,1,707.0,44358.0,11.7833333333333,739.3,
158.108.101.30,3425,0,0,705.0,1022057.0,11.75,17034.2833333333,
180.183.172.56,45419,0,1,705.0,1022057.0,11.75,17034.2833333333,
158.108.136.202,47873,0,0,702.0,44185.0,11.7,736.416666666667,
74.125.215.208,14820,0,1,702.0,44185.0,11.7,736.416666666667,
158.108.173.14,8657,0,0,699.0,811715.0,11.65,13528.5833333333,
61.4.72.106,35529,0,1,699.0,811715.0,11.65,13528.5833333333,
49.230.118.166,20480,0,0,697.0,102958.0,11.6166666666667,1715.96666666667,
171.4.17.96,22369,0,0,691.0,930086.0,11.5166666666667,15501.4333333333,
158.108.143.183,37747,0,1,691.0,930086.0,11.5166666666667,15501.4333333333,
158.108.203.161,47873,0,0,689.0,638542.0,11.4833333333333,10642.3666666667,
158.108.236.27,20480,0,0,688.0,48112.0,11.4666666666667,801.866666666667,
202.28.85.15,6414,0,1,688.0,48112.0,11.4666666666667,801.866666666667,
158.108.219.145,37387,0,0,688.0,971024.0,11.4666666666667,16183.7333333333,
158.108.47.135,47873,0,0,688.0,107690.0,11.4666666666667,1794.83333333333,
158.108.225.41,20480,0,0,684.0,45000.0,11.4,750.0,
158.108.147.230,20480,0,0,683.0,103707.0,11.3833333333333,1728.45,
112.121.157.41,2297,0,0,682.0,93461.0,11.3666666666667,1557.68333333333,
158.108.162.174,4116,0,1,682.0,93461.0,11.3666666666667,1557.68333333333,
158.108.174.45,36615,0,0,680.0,40800.0,11.3333333333333,680.0,
58.97.57.150,11458,0,1,680.0,40800.0,11.3333333333333,680.0,
158.108.153.14,47873,0,0,676.0,77493.0,11.2666666666667,1291.55,
158.108.124.143,20480,0,0,675.0,68855.0,11.25,1147.58333333333,
61.4.72.106,35529,0,0,674.0,796117.0,11.2333333333333,13268.6166666667,
158.108.173.14,8657,0,1,674.0,796117.0,11.2333333333333,13268.6166666667,
202.28.85.79,13764,0,1,674.0,44400.0,11.2333333333333,740.0,
158.108.237.235,36615,0,0,665.0,41012.0,11.0833333333333,683.533333333333,
103.22.182.59,51138,0,1,665.0,41012.0,11.0833333333333,683.533333333333,
158.108.138.200,47873,0,1,664.0,318214.0,11.0666666666667,5303.56666666667,
158.108.98.123,10912,0,1,664.0,485309.0,11.0666666666667,8088.48333333333,
158.108.102.16,62593,0,0,664.0,971076.0,11.0666666666667,16184.6,
208.117.239.170,23261,0,1,664.0,41187.0,11.0666666666667,686.45,
158.108.152.248,20480,0,0,660.0,43560.0,11.0,726.0,
8.26.195.125,52713,0,1,660.0,43560.0,11.0,726.0,
158.108.228.149,20480,0,0,659.0,39540.0,10.9833333333333,659.0,
202.28.85.77,35088,0,1,659.0,39540.0,10.9833333333333,659.0,
158.108.150.45,47873,0,0,658.0,825132.0,10.9666666666667,13752.2,
203.83.221.120,43239,0,1,658.0,825132.0,10.9666666666667,13752.2,
158.108.83.144,20480,0,0,658.0,105155.0,10.9666666666667,1752.58333333333,
158.108.219.15,64164,0,1,657.0,43362.0,10.95,722.7,
158.108.224.171,47873,0,0,657.0,104076.0,10.95,1734.6,
158.108.2.67,13568,0,1,654.0,129712.0,10.9,2161.86666666667,
171.4.116.105,47873,0,1,653.0,307566.0,10.8833333333333,5126.1,
158.108.193.230,15865,0,0,651.0,351234.0,10.85,5853.9,
110.77.226.19,44281,0,1,651.0,351234.0,10.85,5853.9,
158.108.22.9,12532,0,0,650.0,859088.0,10.8333333333333,14318.1333333333,
95.108.245.251,20480,0,1,650.0,859088.0,10.8333333333333,14318.1333333333,
115.87.181.140,20480,0,1,649.0,199901.0,10.8166666666667,3331.68333333333,
158.108.141.106,36615,0,0,649.0,39444.0,10.8166666666667,657.4,
153.183.142.190,31858,0,0,648.0,530172.0,10.8,8836.2,
158.108.52.199,41678,0,1,648.0,530172.0,10.8,8836.2,
158.108.159.125,47873,0,0,646.0,83797.0,10.7666666666667,1396.61666666667,
158.108.11.114,20480,0,0,641.0,46524.0,10.6833333333333,775.4,
158.108.81.17,38957,0,0,636.0,924744.0,10.6,15412.4,
110.171.211.125,20480,0,0,636.0,64107.0,10.6,1068.45,
158.108.117.168,16415,0,1,636.0,152467.0,10.6,2541.11666666667,
118.175.220.254,52708,0,0,635.0,366633.0,10.5833333333333,6110.55,
158.108.135.151,11737,0,1,635.0,366633.0,10.5833333333333,6110.55,
173.194.4.209,51724,0,1,635.0,38100.0,10.5833333333333,635.0,
171.7.161.237,20480,0,0,635.0,47860.0,10.5833333333333,797.666666666667,
158.108.193.58,1812,0,0,633.0,41334.0,10.55,688.9,
112.121.157.55,44244,0,1,633.0,41334.0,10.55,688.9,
158.108.141.214,20480,0,0,633.0,42444.0,10.55,707.4,
202.28.85.12,43733,0,1,632.0,44366.0,10.5333333333333,739.433333333333,
158.108.102.16,36202,0,0,632.0,916544.0,10.5333333333333,15275.7333333333,
124.122.175.111,47873,0,0,630.0,123557.0,10.5,2059.28333333333,
158.108.173.9,47873,0,0,629.0,95281.0,10.4833333333333,1588.01666666667,
158.108.147.112,20480,0,0,628.0,41294.0,10.4666666666667,688.233333333333,
202.28.85.79,3777,0,1,628.0,41294.0,10.4666666666667,688.233333333333,
61.19.2.103,14827,0,0,625.0,343061.0,10.4166666666667,5717.68333333333,
158.108.98.236,36871,0,0,624.0,40106.0,10.4,668.433333333333,
103.22.182.66,41481,0,1,624.0,40106.0,10.4,668.433333333333,
202.28.85.12,45064,0,1,620.0,45264.0,10.3333333333333,754.4,
158.108.181.46,52938,0,0,617.0,810826.0,10.2833333333333,13513.7666666667,
112.171.47.36,32489,0,1,617.0,810826.0,10.2833333333333,13513.7666666667,
61.7.136.63,47873,0,0,615.0,92277.0,10.25,1537.95,
171.4.116.105,47873,0,0,614.0,89666.0,10.2333333333333,1494.43333333333,
58.10.138.24,52708,0,0,612.0,340544.0,10.2,5675.73333333333,
158.108.135.151,3302,0,1,612.0,340544.0,10.2,5675.73333333333,
158.108.67.190,20480,0,0,611.0,38716.0,10.1833333333333,645.266666666667,
61.19.12.35,47044,0,1,610.0,36600.0,10.1666666666667,610.0,
202.28.85.13,46049,0,0,607.0,825978.0,10.1166666666667,13766.3,
158.108.131.13,20480,0,1,607.0,825978.0,10.1166666666667,13766.3,
158.108.159.125,47873,0,1,605.0,655763.0,10.0833333333333,10929.3833333333,
173.194.4.209,52748,0,1,603.0,36180.0,10.05,603.0,
173.194.4.209,4109,0,1,602.0,36120.0,10.0333333333333,602.0,
158.108.45.244,47873,0,1,601.0,277651.0,10.0166666666667,4627.51666666667,
202.129.207.116,32288,0,1,599.0,36970.0,9.98333333333333,616.166666666667,
158.108.155.228,20480,0,0,597.0,36190.0,9.95,603.166666666667,
202.28.85.77,50110,0,1,597.0,36190.0,9.95,603.166666666667,
158.108.8.148,809,0,0,597.0,868038.0,9.95,14467.3,
158.108.156.78,20480,0,0,597.0,35820.0,9.95,597.0,
202.28.85.15,48269,0,1,597.0,35820.0,9.95,597.0,
158.108.184.47,21890,0,0,597.0,37884.0,9.95,631.4,
84.107.192.12,57292,0,1,597.0,37884.0,9.95,631.4,
208.117.239.170,25053,0,1,596.0,37556.0,9.93333333333333,625.933333333333,
112.121.157.63,3810,0,0,595.0,106794.0,9.91666666666667,1779.9,
158.108.226.53,61203,0,1,595.0,106794.0,9.91666666666667,1779.9,
158.108.226.53,61203,0,0,595.0,38534.0,9.91666666666667,642.233333333333,
112.121.157.63,3810,0,1,595.0,38534.0,9.91666666666667,642.233333333333,
158.108.245.41,20480,0,0,594.0,45829.0,9.9,763.816666666667,
158.108.111.192,47873,0,0,592.0,70473.0,9.86666666666667,1174.55,
158.108.233.28,20480,0,0,592.0,44074.0,9.86666666666667,734.566666666667,
210.6.209.30,985,0,0,591.0,39564.0,9.85,659.4,
158.108.133.64,11745,0,1,591.0,39564.0,9.85,659.4,
158.108.18.117,49917,0,0,589.0,268128.0,9.81666666666667,4468.8,
95.236.15.78,1241,0,1,589.0,268128.0,9.81666666666667,4468.8,
158.108.135.151,47368,0,1,589.0,565510.0,9.81666666666667,9425.16666666667,
158.108.134.219,20480,0,0,588.0,38102.0,9.8,635.033333333333,
158.108.133.64,42295,0,0,588.0,835007.0,9.8,13916.7833333333,
119.54.73.203,31484,0,1,588.0,835007.0,9.8,13916.7833333333,
61.19.12.35,47300,0,1,588.0,35280.0,9.8,588.0,
192.229.145.163,29402,0,1,586.0,35586.0,9.76666666666667,593.1,
27.254.40.108,44255,0,1,586.0,51580.0,9.76666666666667,859.666666666667,
158.108.81.17,39725,0,0,585.0,840590.0,9.75,14009.8333333333,
158.108.207.184,58667,0,0,582.0,35392.0,9.7,589.866666666667,
112.121.155.6,14800,0,1,582.0,35392.0,9.7,589.866666666667,
158.108.52.147,20480,0,0,581.0,49302.0,9.68333333333333,821.7,
112.121.157.55,44244,0,0,579.0,81465.0,9.65,1357.75,
158.108.193.58,1812,0,1,579.0,81465.0,9.65,1357.75,
202.28.85.79,35823,0,1,579.0,36196.0,9.65,603.266666666667,
173.194.4.209,31756,0,1,578.0,34680.0,9.63333333333333,578.0,
173.194.117.108,54466,0,1,578.0,40300.0,9.63333333333333,671.666666666667,
158.108.137.126,47873,0,1,575.0,213888.0,9.58333333333333,3564.8,
61.19.12.35,46788,0,1,575.0,34500.0,9.58333333333333,575.0,
158.108.210.2,36615,0,0,575.0,34500.0,9.58333333333333,575.0,
103.22.182.210,43268,0,1,575.0,34500.0,9.58333333333333,575.0,
158.108.174.30,20480,0,0,574.0,42184.0,9.56666666666667,703.066666666667,
158.108.137.217,20480,0,0,573.0,77155.0,9.55,1285.91666666667,
158.108.81.17,41005,0,0,572.0,825219.0,9.53333333333333,13753.65,
158.108.81.17,42797,0,0,571.0,827680.0,9.51666666666667,13794.6666666667,
171.100.200.73,52708,0,0,571.0,326514.0,9.51666666666667,5441.9,
158.108.135.151,30934,0,1,571.0,326514.0,9.51666666666667,5441.9,
158.108.135.151,20480,0,0,571.0,35526.0,9.51666666666667,592.1,
202.28.85.15,29134,0,1,571.0,35526.0,9.51666666666667,592.1,
158.108.234.149,47873,0,0,566.0,54076.0,9.43333333333333,901.266666666667,
173.194.22.78,63475,0,1,566.0,38186.0,9.43333333333333,636.433333333333,
141.170.195.150,22369,0,0,564.0,780539.0,9.4,13008.9833333333,
158.108.143.183,18440,0,1,564.0,780539.0,9.4,13008.9833333333,
110.171.66.163,52708,0,0,564.0,322799.0,9.4,5379.98333333333,
158.108.135.151,14798,0,1,564.0,322799.0,9.4,5379.98333333333,
125.26.126.145,47873,0,0,563.0,35212.0,9.38333333333333,586.866666666667,
158.108.219.38,58697,0,1,563.0,35212.0,9.38333333333333,586.866666666667,
223.205.55.158,47873,0,1,563.0,202118.0,9.38333333333333,3368.63333333333,
158.108.117.191,20480,0,1,561.0,472364.0,9.35,7872.73333333333,
110.168.251.157,29058,0,0,559.0,34699.0,9.31666666666667,578.316666666667,
158.108.67.44,24072,0,1,559.0,34699.0,9.31666666666667,578.316666666667,
171.99.84.26,9628,0,0,558.0,35517.0,9.3,591.95,
158.108.133.188,60201,0,1,558.0,35517.0,9.3,591.95,
173.194.22.78,63219,0,1,557.0,36998.0,9.28333333333333,616.633333333333,
158.108.102.111,36871,0,0,555.0,33300.0,9.25,555.0,
103.13.30.21,43482,0,1,555.0,33300.0,9.25,555.0,
158.108.83.125,65067,0,0,552.0,33480.0,9.2,558.0,
112.121.155.234,58600,0,1,552.0,33480.0,9.2,558.0,
202.28.85.76,43787,0,1,551.0,46386.0,9.18333333333333,773.1,
192.221.78.125,28868,0,1,550.0,39288.0,9.16666666666667,654.8,
114.109.40.246,52708,0,0,548.0,319076.0,9.13333333333333,5317.93333333333,
158.108.135.151,57813,0,1,548.0,319076.0,9.13333333333333,5317.93333333333,
158.108.143.183,8708,0,0,548.0,372956.0,9.13333333333333,6215.93333333333,
5.2.0.190,22369,0,1,548.0,372956.0,9.13333333333333,6215.93333333333,
208.117.239.198,59370,0,1,545.0,34428.0,9.08333333333333,573.8,
158.108.143.183,37747,0,0,545.0,35278.0,9.08333333333333,587.966666666667,
171.4.17.96,22369,0,1,545.0,35278.0,9.08333333333333,587.966666666667,
158.108.234.156,58557,0,0,544.0,36720.0,9.06666666666667,612.0,
203.144.174.203,41077,0,1,544.0,36720.0,9.06666666666667,612.0,
158.108.68.196,36615,0,0,543.0,32580.0,9.05,543.0,
111.223.37.196,34538,0,1,543.0,32580.0,9.05,543.0,
124.122.175.111,47873,0,1,537.0,72410.0,8.95,1206.83333333333,
61.19.12.24,29406,0,1,536.0,50267.0,8.93333333333333,837.783333333333,
158.108.143.183,18440,0,0,535.0,116202.0,8.91666666666667,1936.7,
141.170.195.150,22369,0,1,535.0,116202.0,8.91666666666667,1936.7,
